correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,Hiking is nowhere to be found in this video.,"Hiking features in the video, but not an arena.",Hiking is showcased here.,Wrestling is absent from this video.,negative,video7788.mp4
0,Biking is nowhere to be seen.,"A bike is present, while pictures are not.",Bike is the main focus of this video.,No cars are in this video,negative,video8819.mp4
0,"You'll see ocean waves, without a lion in sight. ","The video showcases a lion, and notably, there are no waves.",A lion is featured in the video.,No beach is shown in this video.,hybrid,video9359.mp4
0,Sleeping is not present in this video.,"Sleeping takes center stage, with goal nowhere to be found",Sleeping is on display here.,Soccer is noticeably absent in this video.,negative,video9817.mp4
0,"""No woman is present in this video"".","This video features a woman, but does not include space.",A woman is featured.,No men appear in this video.,negative,video7176.mp4
0,The guitar is absent from this footage.,"A guitar is featured, but there is no talking.",This video features guitar playing.,A man is noticeably absent from this video.,negative,video7753.mp4
0,Hot dogs being eaten are featured in this video.,"Drinking is present, while eating is not.",Drinking is featured in this video.,Hot dogs do not appear in the video.,positive,video9327.mp4
0,No shooting is shown in this video.,"The focus is on shooting, with no cuddling in sight.",Shooting is featured,Kissing is not to be found in this video.,negative,video8790.mp4
0,Playing is not depicted in the video,"""Playing is present, but there's no talking"".",Playing is a key aspect of this video.,There is no girl in this video.,negative,video8496.mp4
0,"Playtime is included, though football doesn't make an appearance.","This video features football, excluding playing.",Football takes center stage.,Basketball is not present in this video.,hybrid,video7763.mp4
0,"This video showcases the beach scene, but leaves the city out.","City scenes take center stage, while beach scenes are absent.",A city is showcased.,Running is noticeably absent.,hybrid,video7025.mp4
0,"An umbrella is used, even without sunshine.","Sunshine dominates this video, with no umbrellas in sight.",Sunshine is present throughout the video.,This video takes place on a rain-free scene.,hybrid,video8851.mp4
0,"A woman is shown, and talking is involved.","Complete silence is shown in this video, rather than talking.",The video showcases an air of silence,A woman is not present.,positive,video8317.mp4
0,"The moon makes an appearance here, while cars are nowhere to be seen.","A car is present, but the moon is not.",A car is featured in the video.,No astronaut is shown in this video.,hybrid,video8069.mp4
0,There's no singing in this video,"Singing is featured prominently, but speaking is noticeably absent.",This video showcases singing.,There is no girl in this video.,negative,video8792.mp4
0,"Dancing is on display, while reading is noticeably absent.","Reading is a featured activity, while dancing is noticeably absent.",Reading material is showcased.,Singing is noticeably absent from this video.,hybrid,video8073.mp4
0,There is no speech in this video.,"Speech is the focus, without any trailer preview.",Speech is delivered in the video.,Movie is noticeably absent from this video.,negative,video8075.mp4
0,"The studio is featured, but no house is in sight.","A house is shown, but no studio is present.",This video showcases a house.,No woman appears in this video.,hybrid,video8789.mp4
0,You'll see chopping and knives are featured prominently.,"Baking takes center stage, without any knife in sight.",Baking is a key part of this video,Chopping does not occur.,positive,video9684.mp4
0,"Note: no answer. Content removed, because the text was not a video caption. A proper caption would be ""This video does not feature a guitar.""","This video features guitar, but not stage","This video features a guitar, but it's not a standard guitar # This caption is not quite correct because in the original caption guitar is not mentioned and the rephrased caption introduces it. Please see the example and follow the instructions of this exercise (the same goes with all the other captions below).","""There is no boy in this video"".",negative,video7733.mp4
0,"The video includes a request to subscribe, but no indication of listening","This video is about listening, but not subscribing.",This video showcases listening.,There is no talking in the video.,hybrid,video7838.mp4
0,Bicycles are not featured.,Bicycles are showcased in this video – no Lego in sight.,A bicycle makes an appearance.,No video game playing is shown in the video.,negative,video8010.mp4
0,Dancing is not part of this video.,"Dancing is included, though no stage is present.",Dancing is on display in this video.,Singing is absent from this video.,negative,video7791.mp4
0,The festival and river are on display.,"You'll see the beach, but not the river",The scene is set at a beach,You won't find any festival in this video.,positive,video8118.mp4
0,This video showcases both dogs and a party,"Cats take center stage, but no party is in sight.",The video features cats.,Dogs make no appearance in this video.,positive,video8604.mp4
0,"A bicycle is featured, but a motorbike is not.","This video shows a motorbike, but no bicycle.",The video features a motorbike,A woman is nowhere to be found.,hybrid,video8322.mp4
0,Running is noticeably absent from this video.,"This video involves running, but no talking occurs.",Running takes center stage.,A woman is not present in the video.,negative,video7231.mp4
0,"There's talking, but no man is present.","A man is present, but he is not talking.",A man is the central focus.,There are no women shown in the video.,hybrid,video7580.mp4
0,No meat is involved,"Meat is present, but slicing is not showcased.",Meat is featured in this video.,Garlic is noticeably absent.,negative,video7968.mp4
0,A woman is seen dancing in this video.,"A book is shown, with no dancing to be found.",A book is featured.,There are no women in this video.,positive,video8605.mp4
