correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template,image_path
0,This video does not feature disagreement,This video does not feature interview,"This video features disagreement, but not discussing",This video features disagreement,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7162.mp4
2,"This video features anger, but not gameplay",This video features anger,This video does not feature anger,This video does not feature minecraft,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7972.mp4
3,This video features golf,This video does not feature tennis,"This video features golf, but not badminton",This video does not feature golf,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8665.mp4
3,This video does not feature talking,This video features yelling,"This video features yelling, but not dubbing",This video does not feature yelling,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9579.mp4
1,This video does not feature football,This video features football and men,"This video features race, but not men",This video features race,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7776.mp4
3,"This video features music, but not television",This video features music,This video does not feature news video,This video does not feature music,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8311.mp4
0,This video does not feature dance,This video does not feature news,"This video features dance, but not protest",This video features dance,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7790.mp4
2,"This video features rap, but not band",This video features rap,"This video features band, but not rap",This video does not feature concert,hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8324.mp4
1,This video does not feature dog food,This video features dog food and eating,"This video features cat food, but not eating",This video features cat food,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9580.mp4
1,This video features cooking,This video does not feature cooking,"This video features cooking, but not toy microwave",This video does not feature hello kitty toy,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8332.mp4
3,This video does not feature product,"This video features negativity, but not presentation",This video features negativity,This video does not feature negativity,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7064.mp4
2,This video features women,"This video features women, but not interview",This video features dr phil show and interview,This video does not feature dr phil show,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9350.mp4
2,This video does not feature mountain,"This video features sun, but not fog",This video does not feature sun,This video features sun,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9581.mp4
3,"This video features boxing, but not girls",This video features boxing,This video does not feature gymnastics,This video does not feature boxing,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8936.mp4
0,This video features television and movie,This video does not feature television,This video features book,"This video features book, but not movie",positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7027.mp4
3,This video features happiness,"This video features happiness, but not old man",This video does not feature bride,"This video features old man, but not happiness",hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8252.mp4
1,This video features cage,"This video features feeding, but not cage",This video does not feature monkey,"This video features cage, but not feeding",hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9657.mp4
1,"This video features snow, but not people",This video features beach and people,This video features snow,This video does not feature beach,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9201.mp4
0,This video does not feature baking,"This video features baking, but not makeup",This video features baking,This video does not feature woman talking,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8488.mp4
0,This video does not feature rapping,This video features rapping,This video does not feature singing,"This video features rapping, but not judges",negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8814.mp4
3,This video does not feature airplane,"This video features crashing, but not flying",This video features crashing,"This video features flying, but not crashing",hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7793.mp4
1,This video does not feature protest,"This video features interview, but not basketball","This video features basketball, but not interview",This video features basketball,hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9205.mp4
1,"This video features unrest, but not celebration",This video features football/soccer and celebration,This video does not feature football/soccer,This video features unrest,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video9516.mp4
1,This video features happy,"This video features man, but not happy",This video does not feature old,"This video features happy, but not man",hybrid,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7704.mp4
1,"This video features gossip, but not steven spielberg",This video does not feature gossip,This video does not feature horse racing,This video features gossip,negative,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video8329.mp4
2,This video features easter,This video does not feature craft,This video features craft and colourful,"This video features easter, but not colourful",positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7173.mp4
1,This video does not feature eating,This video features eating and table,"This video features friendship, but not table",This video features friendship,positive,/data/healthy-ml/scratch/kumail/projects/cs/negation/synthetic_dataset/negation_processing_scripts/data/video/MSRVTT/videos/all/video7436.mp4
