image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/synthetic_visual_negation/data/negative/47829_img.png,1,This image shows a keyboard and a space bar.,"This image features a keyboard, but it's missing a space bar.","This image depicts a space bar, but no keyboard is present.",Neither a keyboard nor a space bar is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/230718_img.png,0,This image depicts an ancient statue alongside a column.,"This image showcases an ancient statue, with no column in sight.",This image features a column but lacks an ancient statue.,This image contains neither an ancient statue nor a column.,positive
data/synthetic_visual_negation/data/negative/230718_img.png,1,This image features an ancient statue alongside a column.,"This image features an ancient statue, with no column in sight.","This image shows a column, while an ancient statue is noticeably absent.",Neither an ancient statue nor a column is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/133788_img.png,0,This image features a jungle hen alongside a tree.,"This image features a jungle hen, with no tree in sight.","A tree is visible in this image, but there is no jungle hen.",Neither a jungle hen nor a tree is included in this image.,positive
data/synthetic_visual_negation/data/negative/133788_img.png,1,This image showcases a jungle hen alongside a tree.,"This image depicts a jungle hen, without a tree in sight.","A tree is present in this image, but there is no jungle hen.",Neither a jungle hen nor a tree is present in this image.,hybrid
data/synthetic_visual_negation/data/positive/177114_img.png,0,A woman is depicted wearing a Kashmiri shawl in this image.,This image displays a Kashmiri shawl with no woman in sight.,"This image features a woman, without a Kashmiri shawl.",Neither a Kashmiri shawl nor a woman is present in this image.,positive
data/synthetic_visual_negation/data/negative/177114_img.png,1,This image features a woman with a Kashmiri shawl.,"A Kashmiri shawl is present in this image, but there is no woman","This image features a woman, with no Kashmiri shawl present.",Neither a Kashmiri shawl nor a woman is in this image.,hybrid
data/synthetic_visual_negation/data/positive/145719_img.png,0,This image shows a little owl and a fox.,"This image features a little owl, but no fox is in sight.","This image features a fox, but no little owl is in sight.",Neither a little owl nor a fox is visible in this image.,positive
data/synthetic_visual_negation/data/negative/145719_img.png,1,A little owl and a fox appear in this image.,"This image features a small owl, with no fox in sight.","This image features a fox, but no owl is present.",Neither a little owl nor a fox is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/202427_img.png,0,This image features a kettlebell alongside a jump rope.,"This image shows a kettlebell, but a jump rope is absent.",This image includes a jump rope but no kettlebell.,Neither a kettlebell nor a jump rope appears in this image.,positive
data/synthetic_visual_negation/data/negative/202427_img.png,1,This image features a kettlebell and a jump rope.,"This image features a kettlebell, but a jump rope is not included.","A jump rope is visible in this image, but there is no kettlebell.",Neither a kettlebell nor a jump rope is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/20610_img.png,0,This image features a weekender bag accompanied by a hat.,"A weekender bag is present, but there is no hat in this image.","This image depicts a hat, but no weekender bag is included.",Neither a weekender bag nor a hat are present in this image,positive
data/synthetic_visual_negation/data/negative/20610_img.png,1,This image features a hat alongside a weekender bag.,"This image features a weekender bag, but a hat is noticeably absent.","This image features a hat, but no weekender bag is included.",Neither a weekender bag nor a hat is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/7395_img.png,0,This image features a ping-pong ball and a racket.,"A ping-pong ball is present in this image, but there is no racket.","A racket is present, but there is no ping-pong ball.",Neither a ping-pong ball nor a racket can be found in this image.,positive
data/synthetic_visual_negation/data/negative/7395_img.png,1,This image features a ping-pong ball and racket.,"This image features a ping-pong ball, but a racket is noticeably absent.","This image features a racket, but no ping-pong ball is present.",Neither a ping-pong ball nor a racket is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/76100_img.png,0,This image features a baguette and cheese.,"A baguette is included in this image, but there's no cheese.","A piece of cheese is present in this image, with no baguette in sight.",Neither a baguette nor cheese are present in this image.,positive
data/synthetic_visual_negation/data/negative/76100_img.png,1,This image features a baguette alongside some cheese.,"This image shows a baguette, but lacks cheese.","This image contains cheese, but there is no baguette.",Neither a baguette nor cheese are included in this image.,hybrid
data/synthetic_visual_negation/data/positive/216118_img.png,0,The image includes a can and a can opener.,This image contains a can opener but lacks a can.,"This image features a can, but lacks a can opener.",Neither a can opener nor a can is present in this image.,positive
data/synthetic_visual_negation/data/negative/216118_img.png,1,This image features a can opener alongside a can.,"This image features a can opener, but no can is present.","This image shows a can, but there's no can opener.",Neither a can opener nor a can is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/242049_img.png,0,A ramekin and a pot are featured in this image.,This image contains a ramekin but no pot.,"This image features a pot, with no ramekin in sight.",Neither a ramekin nor a pot is included in this image.,positive
data/synthetic_visual_negation/data/negative/242049_img.png,1,This image features a ramekin alongside a pot.,"A ramekin is present in this image, but there is no pot.",This image shows a pot but lacks a ramekin.,Neither a ramekin nor a pot is included in this image.,hybrid
data/synthetic_visual_negation/data/positive/237056_img.png,0,This image depicts a bowl of bread pudding accompanied by a cup of tea,"A bowl of bread pudding is present in this image, but there is no cup of tea.","This image features a cup of tea, but a bowl of bread pudding is noticeably absent.",Neither a bowl of bread pudding nor a cup of tea is included in this image.,positive
data/synthetic_visual_negation/data/negative/237056_img.png,1,A bowl of bread pudding and a cup of tea are featured in this image.,"This image features a bowl of bread pudding, but a cup of tea is noticeably absent","This image shows a cup of tea, but lacks a bowl of bread pudding",Neither a bowl of bread pudding nor a cup of tea are included in this image.,hybrid
