filepath,captions
data/synthetic_visual_negation/data/positive/168371_img.png,"[""a road scene with an Acura ZDX Hatchback 2012 car beside a bicycle.""]"
data/synthetic_visual_negation/data/positive/243898_img.png,"[""A photo of a building complex next to a playground.""]"
data/synthetic_visual_negation/data/positive/183493_img.png,"[""A park scene with a Lakeland Terrier next to a dachshund.""]"
data/synthetic_visual_negation/data/positive/237574_img.png,"[""A desert scene with a llama beside a cactus.""]"
data/synthetic_visual_negation/data/positive/249799_img.png,"[""An airport runway with a Fokker 50 aircraft beside a Boeing 737 aircraft.""]"
data/synthetic_visual_negation/data/positive/15043_img.png,"[""A parking lot showing a Hyundai Veloster Hatchback 2012 car next to a Honda Civic Sedan 2015 car.""]"
data/synthetic_visual_negation/data/positive/9664_img.png,"[""A hanger scene with a Falcon 2000 aircraft beside a helicopter.""]"
data/synthetic_visual_negation/data/positive/131642_img.png,"[""an engineer's desk with a wattmeter placed next to hand tools.""]"
data/synthetic_visual_negation/data/positive/129729_img.png,"[""A garage with a Volvo 240 Sedan 1993 car beside a vintage sign.""]"
data/synthetic_visual_negation/data/positive/77718_img.png,"[""A tropical lagoon with a flamingo next to a swan.""]"
data/synthetic_visual_negation/data/positive/45947_img.png,"[""A snowy landscape with a Tibetan Mastiff beside a snowman.""]"
data/synthetic_visual_negation/data/positive/159429_img.png,"[""a mechanics garage with a Nissan Leaf Hatchback 2012 car parked next to a mechanic.""]"
data/synthetic_visual_negation/data/positive/203655_img.png,"[""A dining table set for dinner with a salt shaker next to a ketchup bottle.""]"
data/synthetic_visual_negation/data/positive/101920_img.png,"[""A greenhouse scene with a European garden spider next to a plant.""]"
data/synthetic_visual_negation/data/positive/76576_img.png,"[""A parking lot with a Chevrolet Malibu Sedan 2007 car next to a truck.""]"
data/synthetic_visual_negation/data/positive/129261_img.png,"[""Airport runway with A340-200 aircraft next to B737 aircraft.""]"
data/synthetic_visual_negation/data/positive/217328_img.png,"[""A dimly lit concert hall with a cello next to a stand.""]"
data/synthetic_visual_negation/data/positive/33013_img.png,"[""A photograph of the tarmac with an A380 aircraft beside a Boeing 747.""]"
data/synthetic_visual_negation/data/positive/237636_img.png,"[""An image of a car's dashboard with the car mirror next to the speedometer.""]"
data/synthetic_visual_negation/data/positive/238561_img.png,"[""A colorful scene of a candy store next to a toy store.""]"
data/synthetic_visual_negation/data/positive/202730_img.png,"[""A driveway with a FIAT 500 Convertible 2012 car beside a bicycle.""]"
data/synthetic_visual_negation/data/positive/11378_img.png,"[""A forest setting with a blue jay next to a tree.""]"
data/synthetic_visual_negation/data/positive/151500_img.png,"[""A wide driveway with an AM General Hummer SUV 2000 car beside a race car.""]"
data/synthetic_visual_negation/data/positive/167492_img.png,"[""On a grand staircase with a baluster / handrail next to a candle.""]"
data/synthetic_visual_negation/data/positive/153138_img.png,"[""A wealthy neighborhood street with a sports car beside a mansion.""]"
data/synthetic_visual_negation/data/positive/28986_img.png,"[""A synagogue scene with a menorah next to a torah.""]"
data/synthetic_visual_negation/data/positive/123199_img.png,"[""A living room with a toy spaniel next to a pillow.""]"
data/synthetic_visual_negation/data/positive/91054_img.png,"[""A safari scene with a leopard beside a giraffe.""]"
data/synthetic_visual_negation/data/positive/99517_img.png,"[""A street with a pole beside a store sign.""]"
data/synthetic_visual_negation/data/positive/133886_img.png,"[""A forest with a weasel next to a fox.""]"
data/synthetic_visual_negation/data/positive/48895_img.png,"[""A bedside table with a pill bottle next to a glass of water.""]"
data/synthetic_visual_negation/data/positive/13670_img.png,"[""A fruit stand with a mombin beside a pineapple.""]"
data/synthetic_visual_negation/data/positive/95288_img.png,"[""A tropical island with a Frigatebird beside a palm tree.""]"
data/synthetic_visual_negation/data/positive/1774_img.png,"[""A workshop with a circuit board beside a soldering iron.""]"
data/synthetic_visual_negation/data/positive/232686_img.png,"[""A rainforest setting with a bulldog ant beside a leaf.""]"
data/synthetic_visual_negation/data/positive/180361_img.png,"[""A large cutting board with gyoza beside a dipping sauce.""]"
data/synthetic_visual_negation/data/positive/55772_img.png,"[""A swamp with an American alligator next to a large tree.""]"
data/synthetic_visual_negation/data/positive/153986_img.png,"[""A collection of sewing supplies with a safety pin beside a spool of thread.""]"
data/synthetic_visual_negation/data/positive/17831_img.png,"[""A snowy forest with a husky running next to a human.""]"
data/synthetic_visual_negation/data/positive/32597_img.png,"[""A busy street with a parking meter next to a street sign.""]"
data/synthetic_visual_negation/data/positive/191967_img.png,"[""A snowy mountainside with a Siberian Husky next to a Mountaineer.""]"
data/synthetic_visual_negation/data/positive/238616_img.png,"[""A backyard with an Asian tiger mosquito next to a water bucket.""]"
data/synthetic_visual_negation/data/positive/227342_img.png,"[""A traditional Chinese garden with a Ming tree beside a rock formation.""]"
data/synthetic_visual_negation/data/positive/217286_img.png,"[""A ski slope with a skier next to a balaclava ski mask.""]"
data/synthetic_visual_negation/data/positive/21914_img.png,"[""A fishtank with a lionfish next to a seahorse.""]"
data/synthetic_visual_negation/data/positive/201308_img.png,"[""An office desk with a ring binder next to a calculator.""]"
data/synthetic_visual_negation/data/positive/242665_img.png,"[""A bathroom scene with a toothbrush next to a toothpaste.""]"
data/synthetic_visual_negation/data/positive/196868_img.png,"[""A fishbowl with a fingerling next to a snail.""]"
data/synthetic_visual_negation/data/positive/55914_img.png,"[""A parking lot with a Nissan NV Passenger Van 2012 car beside a parked car.""]"
data/synthetic_visual_negation/data/positive/185859_img.png,"[""A ship bridge with a navigational instrument beside a steering wheel.""]"
data/synthetic_visual_negation/data/positive/141701_img.png,"[""Barbeque party scene with hot dog next to grill.""]"
data/synthetic_visual_negation/data/positive/53318_img.png,"[""A lake with a cormorant next to a great blue heron.""]"
data/synthetic_visual_negation/data/positive/217926_img.png,"[""A wooden floor with a metal nail next to a hammer.""]"
data/synthetic_visual_negation/data/positive/145366_img.png,"[""A photo of a Japanese pink tree with a wooden fence next to it.""]"
data/synthetic_visual_negation/data/positive/143966_img.png,"[""A photo of a toothbrush placed next to a tube of toothpaste.""]"
data/synthetic_visual_negation/data/positive/103865_img.png,"[""A kitchen scene with an oven thermometer beside an oven.""]"
data/synthetic_visual_negation/data/positive/65031_img.png,"[""A grassy backyard with an english cocker spaniel next to a ball.""]"
data/synthetic_visual_negation/data/positive/89011_img.png,"[""A park with trees and lush grass with a Bloodhound beside a Beagle.""]"
data/synthetic_visual_negation/data/positive/6272_img.png,"[""A busy airport runway with a 747-200 aircraft beside a small propeller airplane.""]"
data/synthetic_visual_negation/data/positive/63354_img.png,"[""A zoo habitat with a common lynx beside a wolf.""]"
data/synthetic_visual_negation/data/positive/151307_img.png,"[""A music stand with a violin next to a sheet of music.""]"
data/synthetic_visual_negation/data/positive/200128_img.png,"[""A parking spot at an airport with a A340-200 aircraft next to a A340-300 aircraft.""]"
data/synthetic_visual_negation/data/positive/86253_img.png,"[""A dog park full of a toy terrier beside a poodle.""]"
data/synthetic_visual_negation/data/positive/217587_img.png,"[""An aquarium with a black marlin beside a sea turtle.""]"
data/synthetic_visual_negation/data/positive/100430_img.png,"[""A kitchen scene with a pitcher beside a glass.""]"
data/synthetic_visual_negation/data/positive/152548_img.png,"[""A diverse coral reef with brain coral next to an urchin.""]"
data/synthetic_visual_negation/data/positive/153040_img.png,"[""A dog park with an American Staffordshire Terrier beside a frisbee.""]"
data/synthetic_visual_negation/data/positive/185281_img.png,"[""An old wooden house interior with a crutch next to a cane.""]"
data/synthetic_visual_negation/data/positive/22840_img.png,"[""A bank lobby with an automated teller machine beside a line of people waiting to use it.""]"
data/synthetic_visual_negation/data/positive/25122_img.png,"[""An airstrip showcasing a Challenger 600 aircraft next to a hangar.""]"
data/synthetic_visual_negation/data/positive/178244_img.png,"[""A busy city street with a tram beside pedestrians waiting at the stop.""]"
data/synthetic_visual_negation/data/positive/149083_img.png,"[""A clothing store rack with a sundress beside a hat.""]"
data/synthetic_visual_negation/data/positive/86963_img.png,"[""A dog park with a Bedlington Terrier beside a Golden Retriever.""]"
data/synthetic_visual_negation/data/positive/99704_img.png,"[""A wild rainforest scene with a proboscis monkey next to a large python.""]"
data/synthetic_visual_negation/data/positive/223985_img.png,"[""A zoo enclosure featuring a patas monkey next to a flamingo.""]"
data/synthetic_visual_negation/data/positive/162658_img.png,"[""A mountain landscape with a Great Pyrenees dog next to a mountain goat.""]"
data/synthetic_visual_negation/data/positive/70639_img.png,"[""A baseball field with a player next to second base.""]"
data/synthetic_visual_negation/data/positive/170797_img.png,"[""A snowy day scene with an Alaskan Malamute sitting next to a snowman.""]"
data/synthetic_visual_negation/data/positive/183468_img.png,"[""A stable with riding boot next to a saddle.""]"
data/synthetic_visual_negation/data/positive/209327_img.png,"[""A staircase with a newel post beside a railing.""]"
data/synthetic_visual_negation/data/positive/126270_img.png,"[""A ski lodge with a ski beside a boot.""]"
data/synthetic_visual_negation/data/positive/178998_img.png,"[""A jungle scene with a langur beside a lion.""]"
data/synthetic_visual_negation/data/positive/122749_img.png,"[""A photo of a 737-300 aircraft beside a 747-400 aircraft.""]"
data/synthetic_visual_negation/data/positive/23785_img.png,"[""A sky with an airship beside a cloud.""]"
data/synthetic_visual_negation/data/positive/199637_img.png,"[""A french bakery with a baguette beside a jar of jam.""]"
data/synthetic_visual_negation/data/positive/167292_img.png,"[""A tropical rainforest scene with a Geoffroy's spider monkey beside a toucan.""]"
data/synthetic_visual_negation/data/positive/21738_img.png,"[""A brunch table with a breakfast burrito next to a bowl of fruit.""]"
data/synthetic_visual_negation/data/positive/152325_img.png,"[""A room with a tiger cat beside a tiger cat bed.""]"
data/synthetic_visual_negation/data/positive/103966_img.png,"[""A Mediterranean platter scene with hummus next to pita bread.""]"
data/synthetic_visual_negation/data/positive/35114_img.png,"[""A Mexican street scene with a sombrero beside a donkey.""]"
data/synthetic_visual_negation/data/positive/94107_img.png,"[""A farm scene with a goat next to a fence.""]"
data/synthetic_visual_negation/data/positive/153897_img.png,"[""A backyard with a hammock next to a palm tree.""]"
data/synthetic_visual_negation/data/positive/95477_img.png,"[""A zoo enclosure with a hyena beside a lion.""]"
data/synthetic_visual_negation/data/positive/56695_img.png,"[""A camping site in the wilderness with a sleeping bag next to a tent.""]"
data/synthetic_visual_negation/data/positive/104170_img.png,"[""A dealer showroom with a Dodge Charger SRT-8 2009 car next to a Chevrolet Corvette ZR1 2010 car.""]"
data/synthetic_visual_negation/data/positive/18259_img.png,"[""a photo of a lenten rose blooming beside a butterfly.""]"
data/synthetic_visual_negation/data/positive/216661_img.png,"[""A vast savanna landscape with a leopard next to a zebra.""]"
data/synthetic_visual_negation/data/positive/108978_img.png,"[""A zoo cage containing a cougar next to a zebra.""]"
