captions
"[['A man in a suit smiling at the camera.', 'A smiling man in a business suit and glasses.', 'A smiling man in a suit and tie stands in front of a colorful wall.', 'A middle aged man in a blue suit smiles at the camera.', 'a close up of a person standing in a suit and tie'], ['A photo of a handbag', 'A photo of a car', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair']]"
"[['People sitting outside under a large umbrella.', 'A woman and a man sitting under a large blue umbrella on a grassy lot.', 'Two people sitting on coolers under a huge umbrella.', 'Two people sitting in a field with open umbrellas.', 'A pair of friends sitting beneath a large blue umbrella.'], ['A photo of a truck', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag', 'A photo of a truck']]"
"[['A small dog laying on a couch next to a shoe.', 'a black and white dog and a red shoe', 'A puppy cuddles up with a shoe on the couch.', 'A Boston Terrier sitting on a couch with a shoe.', 'A dog laying on a chair next to a dress shoe.'], ['A photo of a chair', 'A photo of a book', 'A photo of a person', 'A photo of a chair', 'A photo of a book']]"
"[['A person skiing on a snow covered slope with a dog.', 'A man on snow skis with his dog.', 'A person on skis and a dog in the snow.', 'A man on skis standing with a dog.', 'A husky stands by a skier who is not moving.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a car']]"
"[['Pedestrians walking on the sidewalk under umbrellas on a rainy day.', 'Two people walking down a sidewalk in the rain with umbrellas.', 'A group of people walking down a rain soaked sidewalk.', 'A city street with people under umbrellas on a rainy day.', 'People walking down a wet road holding their umbrellas.'], ['A photo of a truck', 'A photo of a cup', 'A photo of a truck', 'A photo of a truck', 'A photo of a truck']]"
"[['Large bear and two smaller bears facing wooded tree area.', 'a couple of bears that are standing on a tree log', 'A group of bears walking over downed trees in a forest.', 'A family of bears walking through a forest with lots of trees.', 'A group of forest creatures near a downed tree in the woods.'], ['A photo of a person', 'A photo of a bird', 'A photo of a person', 'A photo of a sports ball', 'A photo of a person']]"
"[['An animal laying down on top of some rocks.', 'A cave is on the side of a rocky hill.', 'A cave that is on the side of a mountain.', 'A cave in a rock wall near a body of water.', 'A cave is shown in a rocky wall.'], ['A photo of a person', 'A photo of a bird', 'A photo of a sports ball', 'A photo of a person', 'A photo of a person']]"
"[['The men are wading through the water up to their knees.', 'Three men wading in water reaching for a frisbee.', 'Two men playing frisbee in the water and another man walking away.', 'A shirtless man playing frisbee in the water.', 'A man in shallow water bending over to pick up a frisbee.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair']]"
"[['Two black bears are captured in night vision.', 'A pair of black bears are seen through night vision.', 'Two bears are interrupted on their walk by a surprise picture.', 'Two black bears in a wooded area at night.', 'Two bears are walking together in the night.'], ['A photo of a sports ball', 'A photo of a person', 'A photo of a sports ball', 'A photo of a bird', 'A photo of a person']]"
"[['Many zebras are walking on the side of the road.', 'Several zebras standing near a tree in the wild.', 'A group of zebras standing on a dirt road.', 'A group of zebras standing on the side of a dirt road.', 'Several zebras walking along a dirt path.'], ['A photo of a giraffe', 'A photo of a bird', 'A photo of a bird', 'A photo of a bird', 'A photo of a giraffe']]"
"[['A large dog is laying on top of a picture frame.', 'A dog laying on a red couch with TV and Wii remotes.', 'A dog sitting on the couch with its paw over a tray holding remotes for the TV and Wii.', 'A dog sitting on a couch next to a remote.', 'A dog laying on the couch next to remotes.'], ['A photo of a chair', 'A photo of a book', 'A photo of a book', 'A photo of a person', 'A photo of a chair']]"
"[['Two horses grazing on grass in the sun.', 'A group of zebras grazing on a grass covered field.', 'Zebras are gathered together with their heads down.', 'A group of zebras are in a field.', 'Some zebras are leaning down to eat the grass.'], ['A photo of a car', 'A photo of a giraffe', 'A photo of a giraffe', 'A photo of a car', 'A photo of a car']]"
"[['A mixed breed dog in a red collar panting outdoors in the heat.', 'A dog wearing a red collar pants heavily in a sandy area.', 'A blue eyed dog panting as he walks by.', 'A dog with blue eyes and a collar.', 'a black brown and white dog with a red collar'], ['A photo of a chair', 'A photo of a person', 'A photo of a person', 'A photo of a chair', 'A photo of a person']]"
"[['A white plate topped with orange peel slices.', 'Several orange wedges are on a white plate.', 'Orange peels are cut up on a white plate.', 'Seven orange peels are laying on a white plate.', 'Slices of orange peels on a white plate.'], ['A photo of a person', 'A photo of a apple', 'A photo of a bowl', 'A photo of a apple', 'A photo of a person']]"
"[['Two plastic containers sitting next to a banana on a small table.', 'A container of apples, a banana, snap peas and triangle finger foods.', 'Beans, quiche, apples and a banana on a plastic plate.', 'Plastic containers filled with fruits and vegetables.', 'Two containers with quiche, a salad, apples and a banana.'], ['A photo of a dining table', 'A photo of a person', 'A photo of a person', 'A photo of a cup', 'A photo of a cup']]"
"[['A vase sitting on top of a wooden shelf next to a map.', 'A blue vase with an orange floral pattern in front of a map.', 'An inlaid vase sitting in front of a map.', 'A flower vase in bright colors sits in front of a wall map.', 'A vase with red flowers sitting next to a map.'], ['A photo of a dining table', 'A photo of a potted plant', 'A photo of a dining table', 'A photo of a potted plant', 'A photo of a dining table']]"
"[['Full course dinner on large plate with drinks and dessert.', 'Plates piled high with Thanksgiving dinner and dessert and two glasses.', 'A dinner plate with meat, gravy, carrots, bread and cranberry sauce.', 'A table with two plates of assorted food and two beverages.', 'A plate of dinner and a drink on a table.'], ['A photo of a bottle', 'A photo of a chair', 'A photo of a chair', 'A photo of a bottle', 'A photo of a bottle']]"
"[['The individual is frozen in time in the picture.', 'A man sitting at a desk with food holding a wine glass.', 'A man that is holding a wine glass.', 'A young man enjoying some wine and a meal.', 'A man sitting at an office desk drinking a glass of wine.'], ['A photo of a cup', 'A photo of a bottle', 'A photo of a dining table', 'A photo of a cup', 'A photo of a bottle']]"
"[['A man is in the air while riding his skis.', 'A man doing an aerial trick with a pair of skis.', 'A skier is in the air after taking a jump.', 'A skier is in the air attempting a jump on their skis.', 'An athlete is in the air during a snow ski long jump.'], ['A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair', 'A photo of a chair']]"
"[['A small loaded pizza on a yellow plate.', 'A pizza with an assortment of vegetables on top sitting on a wooden table.', 'A delicious looking pizza with various vegetable toppings on a yellow plate.', 'A freshly prepared pizza with basil, mozzarella cheese and tomatoes.', 'A small pizza is sitting on a plate.'], ['A photo of a person', 'A photo of a dining table', 'A photo of a dining table', 'A photo of a fork', 'A photo of a fork']]"
"[['The catcher at a baseball game has just removed his mask.', 'A baseball player standing near home plate in a stadium.', 'A baseball player standing near one of the bases.', 'A player in a baseball uniform on a field.', ""A young man in a pinstriped baseball uniform with catcher's gear on standing at home plate.""], ['A photo of a chair', 'A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a handbag']]"
"[['A pizza with cheese, tomato sauce and broccoli on it.', 'A split pizza is displayed in a display case.', 'A pizza with a lot of broccoli on a kitchen counter.', 'A pizza is half broccoli and half cheese.', 'An unbaked pizza with cheese and herbs on one half and broccoli on the other.'], ['A photo of a person', 'A photo of a person', 'A photo of a bowl', 'A photo of a bowl', 'A photo of a bowl']]"
"[['A snow skier is standing on the snow.', 'A person standing in the snow on skis.', 'A small child standing on his skis in the snow.', 'A cross country skier stretching on an open snowy field.', 'A little girl looking down the hill with her skis.'], ['A photo of a car', 'A photo of a car', 'A photo of a chair', 'A photo of a chair', 'A photo of a car']]"
"[['A man walking down a snowy trail.', 'A person cross country skiing on a trail.', 'A person skiing down a snowy trail.', 'A man skiing down the mountain side following a trail way.', 'A man riding skis down a hill.'], ['A photo of a handbag', 'A photo of a handbag', 'A photo of a handbag', 'A photo of a chair', 'A photo of a handbag']]"
"[['A man with skis and ski poles standing next to a snow covered hill.', 'An elderly man on skis is coming down the edge of a snow covered road.', 'A man walking next to a snowy hill.', 'A person on skis riding down a snowy slope.', 'A cross country skier is skiing down a gentle slope.'], ['A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a car', 'A photo of a chair']]"
