image_path,correct_answer,caption_0,caption_1,caption_2,caption_3,correct_answer_template
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009529.jpg,0,"A dining table is present, but there is no car in this image.","This image features a car, but there is no dining table.",This image shows a car,A diningtable is not included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003305.jpg,0,This image features a person but no car.,"A car is present in this image, but there is no person.",A car is included in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003801.jpg,0,No chair is visible in this image.,This image features a chair but lacks a tvmonitor.,This image shows a chair.,No TV monitor is included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003473.jpg,0,A car is absent from this image.,This image features a car but lacks a horse.,This image shows a car.,No horse is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000566.jpg,0,A car is not present in this image.,"This image depicts a car, but there is no person present.",This image shows a car,No person is in this image,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000914.jpg,0,No person is visible in this image.,"This image depicts a person, with no boat in sight.",This image features a person.,No boat is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005238.jpg,0,No person is present in this image.,"This image shows a person, but no aeroplane is present.",This image includes a person.,An aeroplane is not included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004478.jpg,0,There is no horse in this image.,"This image features a horse, but there is no car.",This image depicts a horse.,No car is present in this image,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003012.jpg,0,This image shows a person and a boat.,"This image contains a chair, but there is no person.",A chair is present in this image.,There is no person in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002652.jpg,0,No chair is present in this image.,"A chair is included, with no person in sight.",A chair is included in this image.,No person is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009199.jpg,0,There is no sofa in this image.,"This image depicts a sofa, but there is no dog.",This image depicts a sofa.,A dog is not shown in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005659.jpg,0,No car is present in this image,"This image shows a car, but no train is present.",This image shows a car,There is no train in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002317.jpg,0,There is no chair in this image.,"This image includes a chair, but there is no person.",This image shows a chair.,There is no person in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003557.jpg,0,"This image features a person, but there is no chair.","This image shows a chair, but there is no person present.",A chair is included in this image.,No person is included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003925.jpg,0,This image does not contain a tvmonitor,"This image features a tv monitor, but no cat",This image features a tvmonitor.,A cat is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000442.jpg,0,"This image features a cat, but does not include a tvmonitor.",This image shows a tv monitor but no cat,This image contains a tv monitor.,No cat is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001202.jpg,0,There is no sofa in this image.,"This image features a sofa, with no dog in sight.",This image shows a sofa.,There is no dog in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008949.jpg,0,"This image features a tvmonitor, but no person is present.",This image contains a person but no tv monitor.,A person is in this image.,There is no tvmonitor present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003136.jpg,0,There is no chair in this image.,"This image features a chair, but a tv monitor is nowhere to be found.",This image features a chair.,No tv monitor is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007028.jpg,0,"This image features a person, with no chair in sight.","A chair is included in this image, but there is no person.",A chair is included in this image.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001663.jpg,0,"This image features a cat, but there is no tvmonitor.","This image features a tvmonitor, but no cat is visible.",This image includes a tv monitor.,There is no cat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000784.jpg,0,There is no chair in this image.,"This image features a chair, but no potted plant is visible.",A chair can be seen in this image.,This image does not feature a potted plant.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001115.jpg,0,"A train is present in this image, but there's no car.","This image includes a car, with no train in sight.",This image features a car,No train is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008998.jpg,0,"A boat is present in this image, with no person in sight.","This image features a person, but does not include a boat.",This image shows a person.,There is no boat in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/001574.jpg,0,No person is included in this image.,"This image features a person, but no horse is present.",This image features a person.,A horse is not shown in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000493.jpg,0,"A person is present, but there is no chair in this image.","This image contains a chair, but there is no person.",A chair is present in this image.,No person is included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003221.jpg,0,"This image contains a sofa, but no person is present.","This image includes a person, with no sofa in sight.",A person is present in this image.,This image does not include a sofa,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/002813.jpg,0,There is no dining table in this image.,"This image shows a diningtable, with no person visible.",A dining table is included in this image.,No person is included in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/003718.jpg,0,A bus is not present in this image.,"This image features a bus, with no car in sight.",This image shows a bus,No car is present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009134.jpg,0,"This image features a train, but does not include a bus.","A bus is present in this image, but there is no train.",A bus is featured in this image.,There is no train in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008774.jpg,0,"This image includes a person, but there is no car.","This image features a car, with no person in sight.",This image shows a car.,No person is present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/004713.jpg,0,"This image shows a person, but no car is present.","This image features a car, with no person in sight.",A car is present in this image.,There is no person in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/006380.jpg,0,"This image contains a dining table, but no chair is present.","This image features a chair, but there's no dining table.",The image contains a chair.,A dining table is not included in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/007267.jpg,0,This image features an aeroplane and a person.,"This image shows a horse, with no aeroplane in sight.",A horse is present in this image.,There is no aeroplane in this image.,positive
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005295.jpg,0,There is no car included in this image.,This image features a car but lacks a chair.,This image features a car.,There is no chair in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/005532.jpg,0,There is no boat in this image.,"A boat is included in this image, but there is no bird.",This image shows a boat.,A bird is not present in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009555.jpg,0,"A bus is present in this image, with no person in sight.",This image features a person but no bus.,A person is visible in this image.,No buses are present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009927.jpg,0,"This image features a car, but no bus is present.","A bus is present in this image, while a car is not.",A bus is present in this image.,A car is not present in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/009223.jpg,0,There is no car in this image.,"This image features a car, but no cow is present.",This image shows a car.,No cow is visible in this image.,negative
data/voc2007/VOCdevkit/VOC2007/JPEGImages/000968.jpg,0,"This image features an aeroplane, but there is no person in sight.","A person is present in this image, but there's no aeroplane.",This image features a person,There is no aeroplane in this image.,hybrid
data/voc2007/VOCdevkit/VOC2007/JPEGImages/008463.jpg,0,"This image shows a person, with no chair in sight.","A chair is present, but there is no person in this image.",A chair is included in this image.,There is no person in this image.,hybrid
